"","V1","V2","V3","V4","V5","V6"
"tmptmpjpkrzsstestcasesrcrosecolorc",0.263755319570191,0.286180534865707,0.267262257146649,0.229003647807986,0.287821596651338,0.219374720775522
"counterdrivedocoglossate",0.211980249662884,0.233179991086945,0.207111083436757,0.231240883632563,0.270089754345827,0.257310658413917
"tmptmphsycnosstestcasesrcrosecolorc",0.259675112250261,0.220611923676915,0.237731071538292,0.213549505290575,0.223071362869814,0.215406189137138
"chichimeccounterscarp",0.248550407518633,0.246487213298678,0.230547180119902,0.22485779367853,0.232291746488772,0.259235050342977
"psychodramasdevereux",0.294856201438233,0.261756188725121,0.256007811822928,0.27526998212561,0.224887885944918,0.253888329537585
"tmptmpbmvqsstestcasesrcrosecolorc",0.289849773724563,0.22193813349586,0.203907673689537,0.277801080956124,0.200657221139409,0.277538586780429
"schemasbails""",0.259776411228813,0.274818215239793,0.222112130350433,0.206127458903939,0.291132366424426,0.294772238447331
"syncboolcompareandswappsychodramasdevereux",0.281221574428491,0.233570361020975,0.298446027911268,0.203925375035033,0.293634701962583,0.205814432143234
"tracepointstonesouptracetracelocationtmptmpbmvqsstestcasesrcrosecolorcinitlinedraw",0.240258068125695,0.222361444472335,0.225162233808078,0.251391128636897,0.23729859541636,0.285671793133952
"schemasbails",0.219578606588766,0.290551007306203,0.226457730773836,0.276128316228278,0.247813308355398,0.216822082363069
"getenvclubionidaelogistical",0.251987301721238,0.286714844428934,0.251022965437733,0.202625343506224,0.291826795157976,0.208617643173784
"remantlearacana",0.286831192742102,0.237266408326104,0.250900159147568,0.295517763099633,0.239819005201571,0.213480981718749
"whileremantlearacanastonesoupi",0.242223332263529,0.256770948809572,0.254642922035418,0.230723909917288,0.287737982207909,0.297688281256706
"stonesoupisspaceremantlearacanastonesoupi",0.246356886555441,0.231820861110464,0.223933683359064,0.248571284860373,0.247828891384415,0.229429768468253
"strlenremantlearacana",0.221597596257925,0.201238417369314,0.215731237549335,0.282034706324339,0.283415199862793,0.2242484776536
"tmptmprcgbgsstestcasesrcrosecolorc",0.234014814696275,0.214430232695304,0.255480993166566,0.297279964084737,0.276280365232378,0.208994677802548
"communardmaunge",0.24624007109087,0.291916206851602,0.234952472965233,0.287389172404073,0.267736977781169,0.27838086290285
"mariafootrill",0.257151988451369,0.249747160612606,0.209491528733633,0.277244919585064,0.218506536842324,0.284010498831049
"tmptmpgaqdtsstestcasesrcrosecolorc",0.261305814841762,0.220421580085531,0.264069015765563,0.205519217671826,0.227866189531051,0.258151968568563
"jocatoryrecommendation",0.236703870492056,0.209234839840792,0.240443725069053,0.267910101963207,0.286146190320142,0.275560365128331
"catchlightmacrocosms""",0.257553949812427,0.226314216316678,0.225052715511993,0.255245944322087,0.257203389005736,0.234144888375886
"syncboolcompareandswapmariafootrill",0.26514507108368,0.244171447562985,0.270129657373764,0.24559164410457,0.241737472545356,0.213168185646646
"tracepointstonesouptracetracelocationtmptmpgaqdtsstestcasesrcrosecolorcinitlinedraw",0.287441401556134,0.23177471566014,0.246935674664564,0.298432480031624,0.216038729390129,0.2252241139533
"stonesoupreadtaintcatchlightmacrocosmsunaxedpentadecylic",0.28260170489084,0.22423246097751,0.283265620865859,0.206476544658653,0.278134845849127,0.251583795784973
"catchlightmacrocosms",0.23834814124275,0.215548260882497,0.254458006750792,0.234022812056355,0.223340136022307,0.224043573741801
"strlenjocatoryrecommendation",0.218735278700478,0.209401559457183,0.255299929529428,0.212450469029136,0.21121234158054,0.270595973497257
"sscanfjocatoryrecommendation",0.247220619488508,0.276169153419323,0.267362761311233,0.287833901168779,0.254965328308754,0.288363217236474
"catchlightmacrocosmsstonesoupcloseprintfcontext",0.269106792495586,0.226563822361641,0.262027045129798,0.237932521197945,0.221107731899247,0.294809286156669
"tmptmpidwjbsstestcasesrcrosecolorc",0.258754627872258,0.264342079288326,0.294468508590944,0.206704750866629,0.263926224946044,0.254798533348367
"vegeterailwayless",0.276468603708781,0.283630598708987,0.286034418991767,0.244975998182781,0.246156493923627,0.298577558994293
"antehistoricptyalagogue",0.288311767671257,0.23910558973439,0.285181152122095,0.264338146871887,0.27140291261021,0.280739495716989
"tmptmptkwtnsstestcasesrcrosecolorc",0.289436602569185,0.202938351593912,0.203221861692145,0.279033852741122,0.297346833441406,0.294292676309124
"smashersdisconvenient",0.25961213731207,0.294935910473578,0.218416977347806,0.298746007843874,0.293249970162287,0.216731477808207
"overshepherdsofter""",0.231143413227983,0.237212805636227,0.224565279413946,0.279179395502433,0.279993862379342,0.26489643685054
"syncboolcompareandswapantehistoricptyalagogue",0.292324439738877,0.233902383409441,0.260992852412164,0.244497668650001,0.278813629690558,0.283112881332636
"tracepointstonesouptracetracelocationtmptmptkwtnsstestcasesrcrosecolorcinitlinedraw",0.294370875670575,0.207716720039025,0.243680795188993,0.281761308480054,0.288976141461171,0.203671057801694
"stonesoupreadtaintovershepherdsoftermccabecampanula",0.278166628628969,0.287841846654192,0.262208292284049,0.293316553160548,0.242141192010604,0.260740082757548
"overshepherdsofter",0.220381908887066,0.214388254075311,0.269627392827533,0.251161798788235,0.224339147028513,0.227480195369571
"strlensmashersdisconvenient",0.233784294174984,0.275018735625781,0.24682212411426,0.273652240284719,0.205036844382994,0.215390641218983
"sscanfsmashersdisconvenient",0.260517385345884,0.259899458615109,0.235976603860036,0.290516062895767,0.255922630452551,0.290006193821318
"overshepherdsofterstonesoupcloseprintfcontext",0.299192638183013,0.262476244638674,0.222384512377903,0.273086898238398,0.257574397232384,0.240143995475955
"semiaquaticbree",0.203840782376938,0.251546797528863,0.293657885561697,0.272045079385862,0.265670157270506,0.271589699084871
"hieracosphinxesscrawlier""",0.24033553651534,0.218567150458694,0.288334976905026,0.212626539636403,0.219021401274949,0.297212425316684
"tmptmpprbpsstestcasesrcrosecolorc",0.213430441264063,0.291791089437902,0.241806713235565,0.215383649012074,0.236721938382834,0.205472882930189
"strip",0.235926320008002,0.27509433128871,0.2673770241905,0.207392984605394,0.253279776638374,0.226884705689736
"stonesoupisalphastonesoupdatadatai",0.209214595030062,0.269958763895556,0.268794920574874,0.217788338311948,0.286819224082865,0.238867216254584
"tmptmpvqhgsstestcasesrcrosecolorc",0.234856594097801,0.209383328049444,0.249583949358203,0.224023280991241,0.288567495159805,0.228724934719503
"sabbatistalacritous""",0.275807076250203,0.232196252932772,0.279511493234895,0.285776447807439,0.290734703955241,0.225663919979706
"syncboolcompareandswapnonexperientialcarpetbag",0.282933344063349,0.219759040139616,0.269893176434562,0.285253523825668,0.275348563212901,0.225264879176393
"tracepointstonesouptracetracelocationtmptmpvqhgsstestcasesrcrosecolorcinitlinedraw",0.274269929016009,0.268479039217345,0.222206438565627,0.26754326117225,0.290698402863927,0.215142816049047
"stonesoupreadtaintsabbatistalacritouspicardyshootist",0.270121004921384,0.297696569794789,0.281206071632914,0.238868308276869,0.215931362193078,0.265780055196956
"sabbatistalacritous",0.219605063647032,0.285459394450299,0.251164637319744,0.281153966160491,0.246355802146718,0.216328764660284
"vorticelbast",0.274396991636604,0.245269613293931,0.205372342746705,0.201821870892309,0.268966774456203,0.282819411368109
"enabling",0.203537705959752,0.20483135364484,0.208664060011506,0.265746066300198,0.238966286368668,0.207352077262476
"following",0.232045147218741,0.216965508530848,0.270271605998278,0.2072335020639,0.252702613733709,0.212925928854384
"strlenvorticelbast",0.230795430787839,0.259075218625367,0.288324484438635,0.295964311435819,0.267213772190735,0.25968941997271
"sscanfvorticelbast",0.218948895926587,0.201164919696748,0.267613277980126,0.24093377427198,0.276796181872487,0.210941507434472
"stonesouppathisnotsymlinkstonesoupabspath",0.296437200135551,0.233695027977228,0.272993313963525,0.28846475572791,0.242888925550506,0.211267100111581
"sabbatistalacritousstonesoupcloseprintfcontext",0.271235268958844,0.299515758850612,0.246777349943295,0.211210463638417,0.287614747299813,0.23503706837073
"nibelungnonextensively",0.229970133444294,0.253181861992925,0.255795600032434,0.226323273521848,0.295937309041619,0.211915594548918
"tmptmphdwxssstestcasesrcrosecolorc",0.21918082232587,0.219446535850875,0.229207440186292,0.220759539771825,0.231746759382077,0.203111981111579
"preyfulrondures""",0.282838493818417,0.236379744880833,0.223436685651541,0.279044719575904,0.216592378146015,0.257322765048593
"syncboolcompareandswapnibelungnonextensively",0.274093495961279,0.252122723660432,0.281877199746668,0.239297204697505,0.250112561206333,0.279613484977745
"tracepointstonesouptracetracelocationtmptmphdwxssstestcasesrcrosecolorcinitlinedraw",0.222617020620964,0.218073205952533,0.219717965391465,0.229902905365452,0.241783724236302,0.269949322612956
"preyfulrondures",0.242733555845916,0.232502843998373,0.235943404887803,0.280679425271228,0.269834198034368,0.29135271795094
"getenvbrickwisefuranoside",0.231839607143775,0.239594019344077,0.277793727559038,0.251784282899462,0.29990818912629,0.218878880003467
"hitachiincommoding",0.204384285840206,0.28858895432204,0.277341283345595,0.23997062293347,0.25023902580142,0.207751008775085
"strlenhitachiincommoding",0.210263421479613,0.295402032532729,0.215249746479094,0.235958912037313,0.205819047708064,0.24910206280183
"sscanfhitachiincommoding",0.291047813999467,0.262423569895327,0.250553017202765,0.248599810129963,0.220698499516584,0.205472186999396
"stonesoupj""",0.213058778014965,0.252669316134416,0.263805066887289,0.212639060034417,0.271077237837017,0.284821839863434
"stonesoupctr""",0.220335789117962,0.292987911077216,0.201233577099629,0.202783490088768,0.209956038324162,0.234223152557388
"count",0.209325597714633,0.26120372498408,0.279020929848775,0.251608857838437,0.201021990715526,0.271178371808492
"twice",0.226568763284013,0.293509554304183,0.235224175686017,0.283124499022961,0.238642802112736,0.259181764326058
"func",0.225915297796018,0.230967106088065,0.20405797958374,0.209460646403022,0.203700350038707,0.263967975974083
"stonesoupprintfi",0.209421242191456,0.220909877796657,0.237501487997361,0.237121417676099,0.284729843353853,0.24878763128072
"fp",0.190433041774668,0.150194984301925,0.199642089335248,0.170222567766905,0.165631504054181,0.195633418555371
"fopenasdfqwer",0.274772670818493,0.243259957409464,0.254567463998683,0.204068794404157,0.208352648466825,0.218571451609023
"fclosefp""",0.216862201085314,0.209290966694243,0.224707980640233,0.275428499258123,0.287348282244056,0.201472825231031
"stonesouparrstonesoupj",0.264139237813652,0.222289722017013,0.230832613701932,0.22817222031299,0.211945435567759,0.242948732781224
"replacesymbolsvoid",0.227023446350358,0.282073548040353,0.289661929407157,0.241107144695707,0.207708064001054,0.299201189284213
"repavesbergaptene",0.241425278806128,0.286417067982256,0.258425744296983,0.278114120499231,0.280201419093646,0.29422560564708
"clivewhoosh""",0.296646017860621,0.28899543127045,0.222447531600483,0.207733091153204,0.273536749207415,0.216943422029726
"syncboolcompareandswapshmaltzierdeadly",0.220611869217828,0.235070718592033,0.236116353911348,0.256119421939366,0.287061244412325,0.215116692474112
"tracepointstonesouptracetracelocationtmptmpatcusstestcasesrcrosecolorcinitlinedraw",0.244220417225733,0.28625461414922,0.217434262833558,0.266466516582295,0.248700328473933,0.239742155605927
"stonesoupreadtaintclivewhooshelutriatingbracer",0.240793774533086,0.210262347362004,0.231897935387678,0.259382180660032,0.214560104138218,0.222365064569749
"clivewhoosh",0.297983336774632,0.232341896858998,0.229571380186826,0.221992087038234,0.259665891155601,0.214978223876096
"strlenrepavesbergaptene",0.227726741717197,0.275994981871918,0.250953683746047,0.256698477989994,0.27285890346393,0.212280838564038
"sscanfrepavesbergaptene",0.249603764992207,0.271341251838021,0.299017350375652,0.234640404349193,0.221079065534286,0.239840826089494
"clivewhooshstonesoupcloseprintfcontext",0.239216304151341,0.217188175185584,0.234694394865073,0.269026445480995,0.223059006291442,0.212585668079555
"shoggedskywrites",0.258456940227188,0.279013634636067,0.26543053293135,0.206766756577417,0.212543279444799,0.288643207331188
"tmptmpnbwazusstestcasesrcrosecolorc",0.246970047987998,0.260738774063066,0.213531821337529,0.219988704589196,0.288051926554181,0.236649728543125
"exogenetichypoidrosis""",0.255306560522877,0.275789318163879,0.244633076502942,0.230410741618834,0.257050600694492,0.228356554103084
"syncboolcompareandswapshoggedskywrites",0.208073872281238,0.291252708714455,0.272031861497089,0.218026187829673,0.272956369817257,0.233746955869719
"tracepointstonesouptracetracelocationtmptmpnbwazusstestcasesrcrosecolorcinitlinedraw",0.251976026408374,0.248010527528822,0.268273237836547,0.240954191191122,0.213315552542917,0.237098779180087
"stonesoupreadtaintexogenetichypoidrosiscollocativealgerita",0.208467457303777,0.202794567355886,0.252357444982044,0.277737177186646,0.205968919629231,0.20517830774188
"exogenetichypoidrosis",0.213087906199507,0.282375270058401,0.222999606654048,0.230356348189525,0.253611485264264,0.250554989580996
"planicaudatecalendaring",0.251665199315175,0.295216917130165,0.248451221222058,0.215066362824291,0.240965741290711,0.231330589740537
"strlenplanicaudatecalendaring",0.274670977192,0.216788313863799,0.253600575658493,0.214554469916038,0.253623702283949,0.236852906062268
"sscanfplanicaudatecalendaring",0.297719687270001,0.267110001016408,0.294278392079286,0.203516664518975,0.236642249883153,0.268768460699357
"exogenetichypoidrosisstonesoupcloseprintfcontext",0.22896526476834,0.299589121923782,0.248503448674455,0.241610747529194,0.255004373984411,0.297858483274467
"stonesoupglobalvar",0.28477202442009,0.21275730538182,0.248402726463974,0.214623191766441,0.251737540098839,0.291480750055052
"stonesoupoutputcounter",0.272313214326277,0.293795345840044,0.262882381281815,0.232356724934652,0.235363296908326,0.20819015733432
"clackettempestivity""",0.277635061717592,0.23142986423336,0.235147457616404,0.215582521795295,0.244598834495991,0.253609925159253
"syncboolcompareandswapmeathookhyposarca",0.268652656185441,0.297706578229554,0.295186878787354,0.256487134913914,0.225142438430339,0.270706922677346
"tracepointstonesouptracetracelocationtmptmprasisstestcasesrcrosecolorcinitlinedraw",0.27688861254137,0.236365616531111,0.242656290414743,0.238745025848039,0.201333700120449,0.245286227506585
"clackettempestivity",0.290256813936867,0.267400715802796,0.277501441491768,0.275572253973223,0.245883449865505,0.273470077244565
"getenvariserenyeus",0.28852327237837,0.276546642137691,0.231953330361284,0.250613637082279,0.227549982001074,0.211139394366182
"autopathicsulphurating",0.268661684403196,0.262282283976674,0.235828767623752,0.249897130974568,0.200145427999087,0.235395180154592
"integer",0.228059661947191,0.225624067639001,0.214382685534656,0.230461212270893,0.274669017340057,0.28220394870732
"overflow",0.212391368323006,0.286385244876146,0.294547594268806,0.218620049091987,0.279428423405625,0.277978590829298
"wraparound",0.262822131789289,0.236829715361819,0.200724108191207,0.273550136992708,0.270825244905427,0.231144979735836
"stonesouptaintedint",0.218343905545771,0.253611621446908,0.236336302943528,0.208502727560699,0.276891690376215,0.253426182246767
"atoiautopathicsulphurating",0.269927295879461,0.279671876062639,0.29088118171785,0.259686753433198,0.252327046054415,0.228957934048958
"intmin",0.233232838497497,0.201991258002818,0.222104402794503,0.205362266721204,0.23721509706229,0.201794368610717
"once",0.246150303026661,0.291137726069428,0.253242178005166,0.294848069595173,0.228702297760174,0.223526750737801
"every",0.205087862582877,0.25940111593809,0.227403897745535,0.232005540188402,0.246104630921036,0.284583927690983
"million",0.231665968545713,0.274512302945368,0.273078601132147,0.263419334637001,0.234086845582351,0.219019698770717
"iterations",0.294634466478601,0.270358984079212,0.226814397610724,0.242926130443811,0.207423879066482,0.202649719268084
"stonesoupprintfevaluating",0.247010440728627,0.236788185825571,0.236879893695004,0.292456417903304,0.291215613111854,0.259997144690715
"intmax",0.245227672206238,0.272108016302809,0.297227354766801,0.257767081866041,0.265463158953935,0.264966827281751
"stonesoupprintffinished",0.229756295029074,0.221060979482718,0.252965824329294,0.284882143326104,0.218344071414322,0.283693229802884
"evaluatingn",0.281217287573963,0.291627116710879,0.250542888999917,0.20723562813364,0.287068562814966,0.235350449662656
"unsint",0.201577204093337,0.284729939699173,0.294128173938952,0.25650420866441,0.202928031142801,0.259280818048865
"ul""",0.29609260908328,0.281469139014371,0.233804689510725,0.298847050638869,0.282333674631081,0.276786061096936
"u""",0.29002339176368,0.210183241055347,0.257771362131462,0.241005974169821,0.290066238190047,0.203694432089105
"stonesoupbuff",0.232807265268639,0.22493314051535,0.27068974787835,0.273761863959953,0.224383266852237,0.269890449894592
"pantaleoncounterenamel",0.292529979604296,0.27783504545223,0.200738490303047,0.287920305412263,0.212613902729936,0.286621562531218
"anonymousxfda",0.278847839706577,0.218333710171282,0.226913649425842,0.216653693257831,0.220888192090206,0.273589065973647
"leskeaceousnickled",0.27766267452389,0.269068094575778,0.226235858211294,0.26198717141524,0.283888080832548,0.290531846182421
"stonesoupreturnchunksizevoid",0.283092239545658,0.207680399692617,0.206426284392364,0.210905534168705,0.221407116553746,0.28299777796492
"destvoid",0.212524634669535,0.297983724623919,0.249993304838426,0.23202727874741,0.278127970360219,0.243032263219357
"src""",0.140676204813644,0.162502289330587,0.158239275356755,0.174639698117971,0.189631655649282,0.145622014347464
"tmptmpluvhcsstestcasesrcrosecolorc",0.221910171350464,0.223422416695394,0.208381576021202,0.214032491808757,0.2815542423632,0.276135979616083
"stonesoupreturnchunksize""",0.221496561681852,0.269285100675188,0.224455248424783,0.217438926221803,0.293415487464517,0.28358852379024
"signed",0.248537528887391,0.265371149335988,0.29086559577845,0.202072870219126,0.235505129769444,0.252397015714087
"conversion",0.215647181472741,0.222669820557348,0.251944940700196,0.216388603020459,0.249077715026215,0.297034694557078
"stonesoupdeststonesoupmaxlen""",0.258330709929578,0.296486166329123,0.239038953208365,0.26036456883885,0.26650474476628,0.208093643421307
"ophiomorphfoison",0.246065064193681,0.222576256096363,0.292474823910743,0.211836486123502,0.252246166393161,0.269902706425637
"unshowntactions",0.221932833455503,0.212022925796919,0.265555987227708,0.276421977113932,0.235273051960394,0.21840520973783
"fideleoctandria""",0.290507708187215,0.264499256270938,0.227202941384166,0.23880865748506,0.27929368247278,0.228112271218561
"syncboolcompareandswaphydrouscanalis",0.279239007201977,0.206436758534983,0.216299566929229,0.214923818968236,0.26391965302173,0.216065984568559
"tracepointstonesouptracetracelocationtmptmpamtjosstestcasesrcrosecolorcinitlinedraw",0.270907349418849,0.246490848902613,0.292101505864412,0.219193755299784,0.234553455864079,0.268520025606267
"stonesoupreadtaintfideleoctandriaphaeomelaningeminate",0.254020362813026,0.221816882700659,0.294539703754708,0.260149920359254,0.295991374598816,0.237396592716686
"fideleoctandria",0.296270593791269,0.21870888362173,0.26783792655915,0.295784016000107,0.245496732532047,0.240759569732472
"atoiunshowntactions",0.237056255387142,0.254658067738637,0.238809019420296,0.244177426421084,0.276497364952229,0.222814553347416
"fideleoctandriastonesoupcloseprintfcontext",0.238566385675222,0.275464913574979,0.246167338360101,0.21484281248413,0.231963724619709,0.229146517277695
"tweediestkaleb",0.274244062742218,0.273172087501734,0.217715583206154,0.249579570908099,0.208879739791155,0.239100357098505
"urticatekilter""",0.201647992897779,0.291994119342417,0.247965327766724,0.206198684801348,0.2182243459858,0.226625756011344
"dutchcytologist",0.236683208239265,0.224529744870961,0.283840212482028,0.217477728216909,0.205791198392399,0.208911094558425
"lippitudejobmistress""",0.231925724376924,0.260269136307761,0.273732420639135,0.244639253569767,0.299345961282961,0.209143570391461
"syncboolcompareandswapmaiolicasfumishing",0.247134557017125,0.207681035110727,0.232387639326043,0.218689634697512,0.211029889946803,0.215712262107991
"tracepointstonesouptracetracelocationtmptmpypvzasstestcasesrcrosecolorcinitlinedraw",0.298528895480558,0.260347275971435,0.281593911349773,0.276492051570676,0.298869050294161,0.210668994323351
"stonesoupreadtaintlippitudejobmistressfotivecheesemongering",0.258789544785395,0.246516796411015,0.203469627629966,0.295551887340844,0.228819334600121,0.260487720300443
"lippitudejobmistress",0.223471780261025,0.250104925222695,0.233297801506706,0.232512122183107,0.292688630940393,0.267885032389313
"strlendutchcytologist",0.207172209816054,0.255698852683418,0.250235344609246,0.21457529172767,0.249362148088403,0.257133176457137
"stonesoupprintfnegative",0.277039444376715,0.231869819341227,0.266596610262059,0.205594607931562,0.250096159684472,0.289164235279895
"number",0.292253664042801,0.276374676264822,0.245623413473368,0.231527626351453,0.234024269157089,0.206028050417081
"given",0.230118984635919,0.276998377614655,0.222050365433097,0.298798212385736,0.248234926746227,0.201757649914362
"stonesoupnum",0.232550391904078,0.270037033269182,0.220536705944687,0.235518740164116,0.236276261438616,0.229540113778785
"stonesoupgetsizedutchcytologist",0.271432970301248,0.26939911742229,0.252825397555716,0.235381717095152,0.216091422596946,0.283622821932659
"stonesoupotherbuff",0.240424178307876,0.203659917926416,0.207586628664285,0.216197908786125,0.248117804247886,0.278864682535641
"getenvssbuff",0.272730534384027,0.239793429896235,0.220321875344962,0.215525629348122,0.221497204806656,0.222127200220712
"strncpystonesoupbuff",0.252473780163564,0.209724135743454,0.266195554658771,0.232709978031926,0.284451333573088,0.265328438184224
"sizeofstonesoupbuff",0.259759346907958,0.262859683064744,0.209286719094962,0.270443304721266,0.291619841428474,0.23311022145208
"strlenstonesoupbuff",0.220955794164911,0.26843245823402,0.282660297327675,0.28703514370136,0.241981511423364,0.209005386242643
"stonesoupprintfmissing",0.278821250703186,0.290208343137056,0.264082521852106,0.213577468600124,0.233308619726449,0.287235893751495
"value",0.221025046333671,0.29964513448067,0.2276859898353,0.296264314628206,0.242226478806697,0.295322694815695
"otherbuffn",0.288129014428705,0.215824592020363,0.271775169693865,0.291957958345301,0.260749209485948,0.210616046679206
"lippitudejobmistressstonesoupcloseprintfcontext",0.225160530325957,0.253904496948235,0.284600399574265,0.261602151091211,0.221498473407701,0.236570930411108
"tmptmpchbwzssstestcasesrcrosecolorc",0.252426190162078,0.265700968750752,0.213944656681269,0.22563701805193,0.232501313951798,0.266471944237128
"cloutbiomasses",0.279594097868539,0.209385184454732,0.246289275237359,0.292102804919705,0.287152388342656,0.272076221113093
"stonesoupmod",0.221144435694441,0.270816513570026,0.2427698927233,0.24560659029521,0.26321785368491,0.250992066902109
"danianmafurra",0.271046959934756,0.25013490843121,0.222647807118483,0.218075757147744,0.271856009308249,0.202134431479499
"townwardporkier""",0.234466686169617,0.297212798660621,0.208142257807776,0.208166196756065,0.207430026633665,0.233433889620937
"syncboolcompareandswaphowarthpreened",0.209236092516221,0.261791900568642,0.290713280439377,0.282920956937596,0.264390331273898,0.285698248934932
"tracepointstonesouptracetracelocationtmptmpwddyjesstestcasesrcrosecolorcinitlinedraw",0.264989819424227,0.294807735015638,0.285538065084256,0.296757115144283,0.267594832996838,0.210100458771922
"stonesoupreadtainttownwardporkieroptimisedapodan",0.28339478680864,0.235847017564811,0.209258503117599,0.22690905968193,0.295401139836758,0.227949905418791
"townwardporkier",0.285531332786195,0.234860434173606,0.247091679135337,0.211581370560452,0.235957655124366,0.292506240261719
"divide",0.207868682849221,0.296733257756568,0.235804960876703,0.271622981131077,0.28038656944409,0.289792912686244
"zero",0.213624232495204,0.267601598869078,0.282757739676163,0.254186117951758,0.263422450143844,0.276116867619567
"stonesoupinput",0.284211833658628,0.260896895220503,0.242426191153936,0.23733792223502,0.250402615661733,0.282177400076762
"atoidanianmafurra",0.259743861155584,0.221518001588993,0.248441655794159,0.292720376560465,0.280396827240475,0.223561502131633
"stonesoupquotient",0.26698861264158,0.297873817128129,0.20113279290963,0.270475507155061,0.211428639455698,0.217198493611068
"stonesoupprintffn",0.253968371194787,0.248922003223561,0.243788900109939,0.26853566353675,0.239568236563355,0.231369953230023
"stonesoupprintfinput",0.25958817973733,0.295275590498932,0.200361222727224,0.277221411047503,0.225780656770803,0.213979877973907
"numbern",0.215800649020821,0.207173142046668,0.22420624778606,0.265068087005056,0.280769937089644,0.253089172486216
"townwardporkierstonesoupcloseprintfcontext",0.282716613472439,0.257292821188457,0.283547005150467,0.280581046198495,0.242719955462962,0.217312492895871
"""""	""unsigned",0.200359123409726,0.202852555736899,0.201813037809916,0.225495105725713,0.225048853619955,0.293361015687697
"stonesoupgetsizechar",0.239569031912833,0.203705632104538,0.23049446051009,0.204212997225113,0.252554234745912,0.21531254965812
"sstainted""",0.204659472964704,0.25161660250742,0.275927753048018,0.263743827003054,0.251050701714121,0.28755819760263
"tmptmpbyxsstestcasesrcrosecolorc",0.25290991216898,0.294044614583254,0.236289879400283,0.282116534910165,0.271658882894553,0.28270532854367
"stonesoupgetsize""",0.208129652100615,0.200365081010386,0.278238748130389,0.236474947887473,0.229963862081058,0.225408141221851
"strtoulsstainted""",0.23118581995368,0.212640641164035,0.297998124058358,0.254730754345655,0.286379840574227,0.209954165131785
"unsint""",0.288794112298638,0.281003493000753,0.247695066826418,0.286576128308661,0.290552944107912,0.269291005004197
"unexplodedunpossibility""",0.279181748139672,0.209382647182792,0.25193060261663,0.251905225357041,0.279845683206804,0.27567779738456
"syncboolcompareandswapyutusweepstake",0.240478016575798,0.249094786401838,0.275034441729076,0.293871273566037,0.298254671599716,0.295579162868671
"tracepointstonesouptracetracelocationtmptmpbyxsstestcasesrcrosecolorcinitlinedraw",0.263981798430905,0.252306354860775,0.277891482808627,0.297070451499894,0.217151477653533,0.265665341820568
"unexplodedunpossibility",0.250010608835146,0.231797583424486,0.231250732648186,0.217682079528458,0.282429272029549,0.226213436527178
"getenvhuchenremunerates",0.275632824143395,0.251278074434958,0.215978800901212,0.292950602760538,0.227856635069475,0.202807408594526
"oxyphonycooingly",0.226828936068341,0.261518545215949,0.27215686228592,0.204115212825127,0.237612946797162,0.241271940199658
"strlenoxyphonycooingly",0.204010109580122,0.267300194385461,0.218338407296687,0.29529048348777,0.296075690002181,0.299536407017149
"stonesoupgetsizeoxyphonycooingly",0.259376183059067,0.241853595292196,0.289677484915592,0.214260217314586,0.294187585660256,0.244792472501285
"stonesoupfunction",0.271102619287558,0.200268791522831,0.283282703976147,0.200344822951593,0.288390626409091,0.207143034692854
"stonesoupfunctionptr",0.202162305032834,0.272883409680799,0.236850005155429,0.295172942522913,0.288516275351867,0.261325815320015
"stonesoupbyte",0.243872415297665,0.27514457104262,0.220516898413189,0.249411395099014,0.208817231794819,0.219727669213898
"stonesoupptr",0.243295914120972,0.262426759186201,0.236260417872109,0.298990378738381,0.206707894499414,0.276220281259157
"orbitudegregarinidal""",0.241266173869371,0.227463468676433,0.25008647008799,0.241323693282902,0.207139341998845,0.294409667095169
"syncboolcompareandswapdissolvesapparentements",0.26000840368215,0.278290175250731,0.219043111568317,0.292882114672102,0.208869783347473,0.295466222194955
"tracepointstonesouptracetracelocationtmptmpssypxusstestcasesrcrosecolorcinitlinedraw",0.265387567062862,0.209760503214784,0.270403012633324,0.243138683587313,0.261617361870594,0.209307793574408
"orbitudegregarinidal",0.271396673237905,0.269026798941195,0.203509868285619,0.226070379232988,0.232398454425856,0.268966672569513
"getenvdesensitizationcondoner",0.228870860021561,0.22397808865644,0.250394235108979,0.256330932560377,0.269599224813282,0.245948475413024
"greedyamsonia",0.242304791975766,0.213656269130297,0.224375379621051,0.295842222333886,0.241105443099514,0.25836954836268
"calculation",0.203323098621331,0.284525260701776,0.260526234772988,0.276066929847002,0.270112075470388,0.25776463993825
"strlengreedyamsonia",0.252022909722291,0.278771453350782,0.244448643596843,0.275044006668031,0.240569914760999,0.21891468197573
"stonesoupinputnum",0.253038872289471,0.265999790327623,0.285543583007529,0.240742052230053,0.223543238965794,0.215872777532786
"strtoulgreedyamsoniau",0.278866428392939,0.243381981505081,0.289242026163265,0.217642659670673,0.206572037027217,0.243813064415008
"variableunsignedintegral",0.292184650315903,0.253062718873844,0.201665518269874,0.246033411147073,0.284489222243428,0.285507938382216
"stonesoupprintfvalue",0.266321018454619,0.256192987202667,0.228868662728928,0.256561582628638,0.236787625588477,0.265422244695947
"empty",0.24053637443576,0.276857726252638,0.240960297710262,0.210823072632775,0.221270965295844,0.235764514002949
"negative",0.29956543254666,0.217751697544008,0.247211129963398,0.298548021749593,0.271082726330496,0.229854286694899
"fungofamiliarised",0.256483299494721,0.277375993924215,0.208320756116882,0.2096535384655,0.224850140046328,0.292925187246874
